age,sex,height_cm,start_weight_kg,target_weight_kg,duration_weeks,start_bmi,target_bmi,avg_calorie_intake,avg_calorie_burn,main_exercise
29,Female,158.4,62.5,53.8,27.5,24.9,21.5,1674,566,Cycling 4x/week
53,Male,166.7,63.9,58.2,11.8,23,20.9,1680,351,Cycling 4x/week
41,Male,168.9,66,57.8,17.5,23.1,20.3,1650,357,Gym 3x/week
40,Female,157.8,66.7,62,10.6,26.8,24.9,1594,151,Running 3x/week
37,Female,169.3,85,80.4,7.9,29.7,28.1,1705,589,Cycling 4x/week
44,Female,158.5,55.8,47.4,18.5,22.2,18.9,1368,458,Gym 3x/week
44,Male,183.4,75.4,69.4,19.4,22.4,20.6,2143,378,Cycling 4x/week
63,Male,180.5,76.8,69.9,21.8,23.6,21.4,2101,251,Gym 3x/week
21,Female,151.9,59.8,54.2,10.4,25.9,23.5,1458,621,Swimming 2x/week
32,Female,153.1,66.7,61.1,9,28.4,26.1,1739,619,Running 3x/week
23,Male,177.3,93.3,87.3,17.4,29.7,27.8,2454,623,Running 3x/week
70,Female,167.4,95.4,76.8,61.7,34.1,27.4,1938,515,Running 3x/week
41,Male,169.9,86.5,80.7,17.9,30,28,2051,636,Cycling 4x/week
68,Male,174.8,83.5,78.5,7.7,27.3,25.7,2146,267,HIIT 3x/week
22,Male,185.9,119.9,108.4,20.6,34.7,31.4,3286,438,Running 3x/week
23,Female,160.1,82.9,70.9,26,32.4,27.7,1725,514,Cycling 4x/week
18,Female,168.3,88.1,79.2,22.1,31.1,28,1969,543,HIIT 3x/week
50,Male,181.9,90,78,39.3,27.2,23.6,2512,409,Cycling 4x/week
30,Male,163.6,58.9,47.9,23.9,22,17.9,1936,217,HIIT 3x/week
53,Female,172.3,100.8,86.2,22.6,34,29,2090,249,Swimming 2x/week
41,Female,154.9,77.7,68.5,14.1,32.4,28.6,1621,457,Swimming 2x/week
64,Female,154.2,74.2,67.4,12.7,31.2,28.4,1505,646,Gym 3x/week
38,Male,173.5,86.8,69.5,49.3,28.8,23.1,2231,607,Cycling 4x/week
53,Female,170.7,99.7,91.6,19.1,34.2,31.4,1935,634,Cycling 4x/week
39,Female,155.7,83.5,77.9,9.1,34.4,32.1,1740,359,Running 3x/week
70,Male,175.2,96.9,80.3,43.1,31.6,26.2,2207,303,Cycling 4x/week
36,Male,167.4,85.3,72.2,21.7,30.4,25.7,2414,217,Running 3x/week
43,Female,156.6,75.9,68.6,23.3,30.9,28,1567,258,Swimming 2x/week
29,Male,167.2,78.3,66.8,17.5,28,23.9,2067,303,HIIT 3x/week
47,Female,152.5,56,49.7,19.2,24.1,21.4,1153,289,Swimming 2x/week
31,Female,164.3,78.5,73.8,12.9,29.1,27.3,1734,620,Gym 3x/week
41,Female,156.7,83.3,69.3,35.4,33.9,28.2,1614,177,Cycling 4x/week
66,Female,170.1,68.3,63.5,12.9,23.6,21.9,1564,625,HIIT 3x/week
44,Male,173.4,73,65.8,12.3,24.3,21.9,1989,522,Swimming 2x/week
35,Female,163.8,72.6,59.1,22.1,27.1,22,1909,535,Swimming 2x/week
48,Female,153.8,61.1,52.4,19.5,25.8,22.2,1560,634,HIIT 3x/week
48,Female,161.9,74.5,61.1,41.9,28.4,23.3,1456,530,Running 3x/week
42,Male,165.5,90,73.4,43.5,32.9,26.8,2149,352,Running 3x/week
46,Male,187,79.1,73.8,14.1,22.6,21.1,2095,160,Cycling 4x/week
30,Male,163.1,87.9,78.7,23.4,33,29.6,2168,262,Swimming 2x/week
64,Male,186.9,109.2,92.3,40.7,31.2,26.4,2485,607,Running 3x/week
21,Male,172.2,71.1,62.4,22.6,24,21,2154,570,Swimming 2x/week
54,Female,160.1,78.7,70.3,24.8,30.7,27.4,1534,578,Running 3x/week
28,Male,169.7,65.5,58.3,20.8,22.7,20.2,1890,412,Running 3x/week
52,Male,185,118.8,100.1,52.1,34.7,29.3,2813,591,Running 3x/week
53,Female,157.1,77.6,71.8,16.4,31.4,29.1,1460,455,HIIT 3x/week
57,Female,173.2,73.2,69.2,9,24.4,23.1,1561,433,Swimming 2x/week
47,Female,152.9,75.6,66.6,27.5,32.3,28.5,1495,183,Cycling 4x/week
45,Female,160.6,67.5,54,44.9,26.1,20.9,1369,336,HIIT 3x/week
29,Female,154.2,75.2,67.7,19.1,31.6,28.5,1674,429,Running 3x/week
58,Female,157.1,73.1,65.3,19.1,29.6,26.5,1410,337,HIIT 3x/week
66,Female,157,56.5,45.6,35,22.9,18.5,1430,580,Swimming 2x/week
63,Male,172.6,94.2,84,22.8,31.6,28.2,2221,161,Cycling 4x/week
30,Female,151.9,78.8,70,16.6,34.2,30.3,1790,488,Gym 3x/week
47,Female,160.5,71.7,66,15.4,27.8,25.7,1427,313,HIIT 3x/week
28,Male,167.7,77.3,72,14.4,27.5,25.6,2191,403,Running 3x/week
63,Male,186.9,121.4,98.8,45.4,34.8,28.3,2866,335,Swimming 2x/week
45,Female,153.4,70.6,59,40,30,25.1,1591,586,Cycling 4x/week
24,Female,166.2,93.5,75.5,33.4,33.8,27.3,1929,613,Swimming 2x/week
30,Female,151.6,79.6,69.6,20.6,34.6,30.3,1760,647,Cycling 4x/week
54,Female,157.7,72.1,60.7,18.4,29,24.4,1501,184,HIIT 3x/week
36,Male,178.1,73.2,68.1,16.4,23.1,21.5,1937,448,HIIT 3x/week
49,Female,159.7,62.3,54.4,16.4,24.4,21.3,1486,304,Gym 3x/week
69,Male,180.7,109.4,94.5,38.8,33.5,28.9,2696,371,Gym 3x/week
48,Female,151.2,56.6,47.1,17.7,24.8,20.6,1390,478,Gym 3x/week
59,Female,166.5,70.9,66.1,8,25.6,23.9,1571,363,Cycling 4x/week
34,Female,151.2,64.3,57.6,11.9,28.1,25.2,1497,629,Swimming 2x/week
28,Female,158.3,68.4,61.9,16.2,27.3,24.7,1590,220,Swimming 2x/week
22,Female,173.2,72.7,63.2,23.6,24.2,21.1,2021,608,HIIT 3x/week
34,Male,174.9,102.7,90.5,35,33.6,29.6,2803,454,HIIT 3x/week
66,Female,156,74.7,62.2,37.5,30.7,25.6,1506,386,Running 3x/week
58,Male,182.7,90.6,76.8,21.6,27.2,23,2273,264,Cycling 4x/week
44,Male,164.5,83.7,79.1,14.1,30.9,29.2,2072,388,Running 3x/week
24,Female,173.2,95.7,90.3,9.8,31.9,30.1,2251,627,Cycling 4x/week
21,Female,152.4,76.3,62.8,33.4,32.8,27,1877,466,HIIT 3x/week
45,Male,176.2,74.6,60.2,39.1,24,19.4,2168,497,HIIT 3x/week
47,Male,163.5,76.4,62.3,37.3,28.6,23.3,2141,166,Running 3x/week
24,Female,162.7,63.5,59.3,7.9,24,22.4,1615,217,Running 3x/week
69,Male,186.1,83.3,78.5,14.6,24.1,22.7,2126,598,Gym 3x/week
24,Male,163.5,63.1,50.8,23.1,23.6,19,1882,391,Gym 3x/week
18,Male,172.2,93.1,75.9,49.3,31.4,25.6,2475,275,Cycling 4x/week
31,Male,175.9,89.7,75.9,42.3,29,24.5,2476,183,Gym 3x/week
62,Female,152.5,78.8,64.5,29,33.9,27.7,1595,356,Gym 3x/week
35,Female,170.1,71.8,64.7,20.4,24.8,22.3,1619,414,Gym 3x/week
56,Female,157.3,76.5,66.6,30.5,30.9,26.9,1673,173,Running 3x/week
67,Male,186.8,91,86,17.3,26.1,24.7,2242,621,Swimming 2x/week
58,Female,172,75.8,64,28,25.6,21.6,1805,202,Running 3x/week
67,Male,177.8,76.4,64.7,27.2,24.2,20.5,1755,368,Running 3x/week
51,Male,177.5,91.8,78.3,35.9,29.2,24.9,2229,200,Swimming 2x/week
61,Male,184.7,106.4,99.1,12.4,31.2,29,2582,151,Swimming 2x/week
38,Male,166.7,76.3,69.9,14.9,27.4,25.1,2149,152,Swimming 2x/week
46,Male,173.2,84.7,79.1,19.2,28.2,26.4,2242,433,HIIT 3x/week
23,Male,175.3,92.4,80.1,21.7,30.1,26.1,2387,448,Gym 3x/week
32,Male,184.8,95.1,84.3,26.3,27.9,24.7,2540,159,Gym 3x/week
39,Male,172.3,96.6,81.9,32.7,32.6,27.6,2578,627,Swimming 2x/week
61,Male,173.2,99,80.9,38.9,33,27,2161,355,Cycling 4x/week
44,Male,166.3,79.9,72.9,15.6,28.9,26.4,1932,574,Gym 3x/week
48,Female,157.1,62.9,50.8,28.2,25.5,20.6,1453,196,Gym 3x/week
47,Female,173.1,74.5,68.3,14.3,24.9,22.8,1592,359,Running 3x/week
51,Male,165.7,68.2,64.6,6.1,24.8,23.5,1701,397,HIIT 3x/week
60,Female,158.1,73.7,65.3,20.6,29.5,26.1,1686,626,Cycling 4x/week
38,Female,169.7,98.8,79.3,42.4,34.3,27.6,1892,503,HIIT 3x/week
38,Female,157.7,79.8,69.3,15.7,32.1,27.9,1945,416,Running 3x/week
52,Male,172.3,97.9,89.5,26.6,33,30.1,2390,552,Gym 3x/week
38,Female,159.1,83.3,77.2,18.1,32.9,30.5,1982,354,HIIT 3x/week
20,Female,158.5,60.7,48.6,35.9,24.1,19.3,1623,363,Cycling 4x/week
47,Male,184.8,106.2,99.7,12.5,31.1,29.2,2724,559,Running 3x/week
60,Male,165.2,90,81.9,25.1,33,30,2035,513,HIIT 3x/week
27,Female,168.6,71.2,59.3,39.4,25,20.9,1824,391,Cycling 4x/week
44,Female,157,66.5,61.9,15,27,25.1,1606,385,Swimming 2x/week
27,Female,154.7,72.1,63.3,27.5,30.2,26.5,1861,575,HIIT 3x/week
63,Female,171.6,100.9,89.3,32.5,34.3,30.3,1840,268,Gym 3x/week
53,Male,182.2,94.4,75.7,28.3,28.5,22.8,2527,442,Gym 3x/week
51,Female,154.9,64.6,60.3,12.9,26.9,25.1,1560,216,Gym 3x/week
68,Male,167.5,80.6,68.7,36.3,28.7,24.5,1913,277,Gym 3x/week
57,Female,154.8,58.3,51.8,10,24.3,21.6,1366,332,HIIT 3x/week
44,Female,174.5,77.8,68,32.7,25.6,22.3,1975,193,Running 3x/week
54,Male,172.9,94.3,87.4,23.5,31.5,29.2,2148,504,Cycling 4x/week
47,Female,165.1,61.9,56.3,14.1,22.7,20.7,1657,545,Running 3x/week
49,Female,172.8,80.4,71.7,15.3,26.9,24,1884,323,Gym 3x/week
33,Female,167.9,68.6,57.9,25,24.3,20.5,1555,194,Running 3x/week
62,Male,167.8,94.3,76.8,37.4,33.5,27.3,2359,645,HIIT 3x/week
64,Female,154,57.2,53.1,6.7,24.1,22.4,1160,475,HIIT 3x/week
54,Female,174.6,99.1,80.9,31,32.5,26.5,1974,229,Cycling 4x/week
39,Female,169.5,65.7,53.4,24.3,22.9,18.6,1580,648,HIIT 3x/week
23,Female,163,72.3,65.7,20.2,27.2,24.7,1633,548,HIIT 3x/week
37,Female,174.2,98.9,79.2,33.8,32.6,26.1,2082,246,Cycling 4x/week
51,Male,170.6,96.2,89.5,14.6,33.1,30.7,2452,224,Swimming 2x/week
68,Male,168.6,98.4,84.2,24.6,34.6,29.6,2354,226,Running 3x/week
69,Female,158.4,68.8,64.1,12.3,27.4,25.5,1555,356,HIIT 3x/week
64,Male,168.6,63.4,58.6,11.9,22.3,20.6,1377,211,HIIT 3x/week
36,Female,171.1,77.2,64.4,23,26.4,22,1946,389,Gym 3x/week
65,Male,163.9,90.6,77.2,35.6,33.7,28.8,2264,188,Swimming 2x/week
49,Male,179.8,75.2,60.6,32,23.3,18.7,1977,158,Running 3x/week
69,Female,154.9,57.2,52,11.1,23.8,21.7,1270,280,Running 3x/week
39,Female,164,70.4,63.9,15.5,26.2,23.8,1477,544,Cycling 4x/week
19,Female,159.9,62.2,53.9,24.2,24.4,21.1,1854,627,HIIT 3x/week
36,Female,168.4,68.8,56.7,32.9,24.3,20,1769,631,Cycling 4x/week
56,Female,161.5,72.1,61,31.5,27.6,23.4,1662,605,HIIT 3x/week
48,Male,186.9,81.5,75.7,12.2,23.3,21.7,2123,503,Gym 3x/week
39,Male,164.1,68,57.3,17.3,25.3,21.3,1708,363,Running 3x/week
44,Female,159.6,57.8,52.8,13.4,22.7,20.7,1357,438,Running 3x/week
37,Female,155.3,58.4,53.5,9.9,24.2,22.2,1414,159,HIIT 3x/week
36,Male,170.4,89.9,77.9,36.7,31,26.8,2340,264,Cycling 4x/week
36,Female,169.6,88.3,78.2,31.7,30.7,27.2,1901,619,Gym 3x/week
21,Female,170.5,68.3,64.7,6.8,23.5,22.3,1799,168,Running 3x/week
40,Female,175,73.6,69.7,7,24,22.8,1636,281,Running 3x/week
26,Male,180.8,97.5,87.3,31.7,29.8,26.7,2796,590,HIIT 3x/week
30,Female,153.7,79.1,74.5,8.2,33.5,31.6,1725,154,HIIT 3x/week
63,Female,170.5,92.9,87.4,8.8,32,30.1,1922,437,HIIT 3x/week
63,Female,164,86.4,71.9,45.7,32.1,26.7,1621,594,HIIT 3x/week
42,Female,153.9,77.6,67.9,20.6,32.7,28.7,1883,320,Swimming 2x/week
46,Male,167.6,91.8,76.6,33.3,32.7,27.3,2254,239,Gym 3x/week
48,Male,183.2,82.3,71.7,16.1,24.5,21.4,2045,500,Running 3x/week
42,Female,155.9,72.9,61.9,34.4,30,25.5,1517,338,Cycling 4x/week
32,Female,159.9,59.2,51.9,24.8,23.2,20.3,1686,614,Gym 3x/week
58,Male,166,62,56.2,10.2,22.5,20.4,1671,584,HIIT 3x/week
59,Male,184.1,114.8,106.4,18.1,33.9,31.4,2893,460,Running 3x/week
54,Female,170,67.9,55.7,21.5,23.5,19.3,1557,555,HIIT 3x/week
49,Female,154,56.2,50.1,20,23.7,21.1,1391,274,Swimming 2x/week
21,Male,175,92.1,77.2,43.9,30.1,25.2,2691,334,Swimming 2x/week
34,Male,185.7,103,89.4,22.1,29.9,25.9,2781,198,Gym 3x/week
68,Female,152.1,68.8,57.5,21.3,29.7,24.8,1319,262,HIIT 3x/week
26,Male,172.3,86.6,79.3,18.7,29.2,26.7,2255,597,Running 3x/week
38,Male,167.6,70.3,57.4,32.6,25,20.4,1823,301,Gym 3x/week
66,Male,166.5,94.5,89.7,14.4,34.1,32.4,2103,516,Cycling 4x/week
64,Female,168.1,77.9,72.3,11.5,27.6,25.6,1605,266,Running 3x/week
57,Male,178,109.2,94,52.6,34.5,29.7,2620,450,Running 3x/week
51,Female,164,62.8,58.8,11.9,23.3,21.8,1407,642,Swimming 2x/week
58,Female,169.5,73.7,69.3,13.2,25.7,24.1,1442,276,Gym 3x/week
40,Male,185.7,77.8,67.3,28.4,22.5,19.5,2209,595,Swimming 2x/week
41,Female,171.3,90,81.8,21.6,30.7,27.9,1777,554,Cycling 4x/week
57,Female,172.3,100.4,92.4,22.8,33.8,31.1,1929,192,Cycling 4x/week
26,Male,177,80.5,69.5,23.1,25.7,22.2,2298,376,Running 3x/week
50,Male,174.5,105.9,85.8,51.7,34.8,28.2,2487,255,Swimming 2x/week
61,Male,174,94.7,87.2,25.4,31.3,28.8,2136,376,Swimming 2x/week
37,Female,161,60.6,52.3,26.2,23.4,20.2,1707,520,Gym 3x/week
32,Male,182.8,88.6,75.4,28.8,26.5,22.6,2558,263,Gym 3x/week
20,Male,168.2,83.4,75.3,17.1,29.5,26.6,2492,234,Running 3x/week
34,Female,166.2,67.7,63.1,8.3,24.5,22.8,1586,312,Running 3x/week
55,Female,163.2,61.6,53.5,22.4,23.1,20.1,1427,518,HIIT 3x/week
30,Male,165.1,69.2,59,16,25.4,21.6,1780,612,Gym 3x/week
18,Male,179.3,94.1,77.5,26.4,29.3,24.1,2727,174,Cycling 4x/week
57,Female,151.1,71.7,58.5,25.8,31.4,25.6,1303,166,Cycling 4x/week
54,Male,173.8,71,61,21.9,23.5,20.2,1696,345,Running 3x/week
19,Male,179.2,89.8,77.3,31.1,28,24.1,2595,197,Cycling 4x/week
19,Female,170.3,65,61.4,11.7,22.4,21.2,1915,383,Gym 3x/week
64,Male,163.6,82,77.1,8.7,30.6,28.8,1737,517,Running 3x/week
46,Female,170,71.7,61.9,29.6,24.8,21.4,1575,489,Swimming 2x/week
36,Female,157.9,79.8,66.3,34.1,32,26.6,1710,410,Swimming 2x/week
64,Male,164.1,59.9,52.2,20,22.2,19.4,1667,378,Running 3x/week
22,Male,163.2,68.7,58.2,35.7,25.8,21.9,2068,622,HIIT 3x/week
25,Female,160.5,73.4,62.7,35,28.5,24.3,1918,637,Swimming 2x/week
33,Male,178.1,87.6,82.3,14.6,27.6,25.9,2316,477,Swimming 2x/week
21,Female,161.8,86.8,69.9,37.7,33.2,26.7,1972,398,Running 3x/week
27,Male,173,99.8,93.6,19.7,33.3,31.3,2577,643,Gym 3x/week
67,Female,168.3,70,60.1,33.6,24.7,21.2,1627,281,Cycling 4x/week
54,Male,163.5,66.3,59.8,20.6,24.8,22.4,1574,569,Swimming 2x/week
50,Female,174.8,91.4,83.7,16.9,29.9,27.4,1813,242,HIIT 3x/week
35,Female,160.9,65.3,57.4,25.4,25.2,22.2,1404,191,Gym 3x/week
44,Female,164.9,74.5,60,35,27.4,22.1,1839,461,Cycling 4x/week
47,Female,160.4,77.6,70.7,15.2,30.1,27.5,1838,406,HIIT 3x/week
60,Female,154.8,64.5,55.8,26.5,26.9,23.3,1537,189,Running 3x/week
18,Male,180.9,93.3,87.7,12.8,28.5,26.8,2554,176,Gym 3x/week
41,Male,185.9,114.9,95,62,33.2,27.5,2948,472,HIIT 3x/week
64,Male,177.8,100.3,87.4,41.9,31.7,27.7,2284,584,Gym 3x/week
45,Male,170.4,97.7,80.7,40.8,33.6,27.8,2538,547,Running 3x/week
66,Female,172.2,77,67.2,27.8,25.9,22.7,1475,247,Cycling 4x/week
70,Male,186,116,102.9,45.2,33.5,29.8,2844,460,Cycling 4x/week
63,Male,167.3,89.3,73.4,55.6,31.9,26.2,2060,395,Cycling 4x/week
60,Male,175.6,81.7,76.9,14.7,26.5,24.9,1994,400,Swimming 2x/week
19,Male,169.1,84.3,78.6,10.8,29.5,27.5,2577,568,HIIT 3x/week
56,Male,164.1,92.7,80,27.2,34.4,29.7,2202,356,Swimming 2x/week
22,Female,157,71.2,63.7,22.9,28.9,25.8,1797,546,HIIT 3x/week
59,Male,180,80.6,70.6,28,24.9,21.8,1907,163,Running 3x/week
36,Female,174.9,93.5,80.3,23.6,30.6,26.2,1856,610,Gym 3x/week
24,Female,171.8,70.5,66.9,9.8,23.9,22.7,1786,486,Gym 3x/week
30,Male,180.2,112.9,103,23.4,34.8,31.7,2816,448,HIIT 3x/week
19,Female,154.4,63.1,58.6,11.9,26.5,24.6,1570,627,HIIT 3x/week
19,Female,164.2,86.6,77.3,18.1,32.1,28.7,1893,559,HIIT 3x/week
59,Female,166.1,67.8,61.2,19.9,24.6,22.2,1316,238,Running 3x/week
70,Female,152,55.3,45.2,21.2,24,19.6,1360,469,Cycling 4x/week
22,Female,169.2,72.2,65.1,22.1,25.2,22.7,1864,320,Gym 3x/week
25,Female,154.2,71.6,64.8,13.3,30.1,27.3,1845,316,Gym 3x/week
38,Female,165.8,94.7,79.2,31.8,34.5,28.8,2060,290,Gym 3x/week
61,Female,151.8,61.3,55.8,13.4,26.6,24.2,1436,364,HIIT 3x/week
70,Male,178.1,92.3,81.5,33.8,29.1,25.7,2321,190,Cycling 4x/week
27,Female,170.6,96,84.8,34.7,33,29.1,2023,240,Swimming 2x/week
47,Male,181.2,98.7,91.5,12.2,30.1,27.9,2720,220,Cycling 4x/week
61,Male,178.1,81.1,75.8,13.8,25.6,23.9,1882,385,Gym 3x/week
63,Male,165.2,90.4,81.5,30,33.1,29.9,2150,198,Cycling 4x/week
40,Female,154.9,60.9,51.4,15.5,25.4,21.4,1602,569,Running 3x/week
36,Male,166.4,79.6,64.2,44.7,28.8,23.2,2020,369,Running 3x/week
26,Male,165.4,90.1,75,34.8,32.9,27.4,2317,615,Cycling 4x/week
26,Female,173.4,102,92.5,18.2,33.9,30.8,2375,486,Running 3x/week
67,Female,154.5,62.9,57.5,13.7,26.4,24.1,1241,239,HIIT 3x/week
62,Male,181.6,80,74.2,13.1,24.3,22.5,1963,433,Gym 3x/week
40,Female,156.7,73.6,65.9,16.9,30,26.8,1653,602,Running 3x/week
27,Female,154.2,64.4,60.1,8.3,27.1,25.3,1746,615,HIIT 3x/week
55,Male,178.1,102.9,83.7,58.1,32.4,26.4,2386,539,Running 3x/week
66,Male,182.6,80.9,66.1,22.7,24.3,19.8,1986,293,Swimming 2x/week
50,Male,176.7,78.4,73.3,12.6,25.1,23.5,2098,323,Running 3x/week
26,Female,173.6,102,93.6,28.4,33.9,31.1,2381,541,Cycling 4x/week
43,Female,173.9,67.2,58.8,24.7,22.2,19.5,1753,372,Swimming 2x/week
29,Male,184.6,92,74,36.5,27,21.7,2710,197,Swimming 2x/week
30,Male,183,78.3,70.8,26,23.4,21.1,2075,247,Swimming 2x/week
57,Female,168.7,73.6,66.9,13.3,25.9,23.5,1557,469,Running 3x/week
26,Female,156.3,57.5,53.2,14.1,23.5,21.8,1512,449,Running 3x/week
32,Male,173.7,94.2,81.3,25.4,31.2,26.9,2389,248,Running 3x/week
65,Female,167.3,70.4,61.5,25.5,25.2,22,1500,492,Running 3x/week
47,Male,170.1,87.2,78,24.4,30.1,27,2288,383,Cycling 4x/week
23,Female,158.9,74,59.9,22.1,29.3,23.7,1833,362,Swimming 2x/week
68,Male,163.1,91.2,78.1,43.3,34.3,29.4,1977,342,Running 3x/week
64,Female,154.1,78.1,69.7,18.9,32.9,29.4,1514,425,HIIT 3x/week
67,Female,151.7,70.5,62.2,20.2,30.6,27,1613,492,Gym 3x/week
59,Male,183.2,108.8,90.8,31.3,32.4,27,2800,532,Cycling 4x/week
63,Male,178.8,106.7,99.6,24.5,33.4,31.2,2429,484,Swimming 2x/week
41,Male,184.9,92.8,79.3,20.8,27.2,23.2,2535,625,Gym 3x/week
37,Female,171.7,65.6,61.4,8.5,22.3,20.8,1671,540,Cycling 4x/week
50,Female,169.6,67.1,62.4,8,23.4,21.7,1704,545,HIIT 3x/week
68,Female,169.2,75.5,67.1,21,26.4,23.4,1510,460,Swimming 2x/week
20,Female,157.4,71.5,67.1,7.6,28.9,27.1,1648,385,Running 3x/week
63,Male,176.8,98.4,83.8,32.3,31.5,26.8,2414,492,Cycling 4x/week
61,Female,172.5,75.3,63,26.3,25.3,21.2,1671,321,HIIT 3x/week
51,Male,183.7,117,110.4,19,34.7,32.7,3030,421,Cycling 4x/week
23,Female,173.1,99.3,79.7,54.4,33.1,26.6,2260,282,HIIT 3x/week
39,Female,172.7,80.2,67.6,38.7,26.9,22.7,1905,173,Swimming 2x/week
59,Male,176.4,88.7,75,27.3,28.5,24.1,2176,453,HIIT 3x/week
21,Female,162,83.4,75.2,14.8,31.8,28.7,2087,406,Cycling 4x/week
21,Female,171.8,94.1,81.1,43.4,31.9,27.5,2231,633,Gym 3x/week
46,Female,162.3,89.1,80.1,30.3,33.8,30.4,1689,521,HIIT 3x/week
52,Male,182.6,94.9,88.5,19.6,28.4,26.5,2278,354,Cycling 4x/week
18,Male,170.6,83.2,77.1,18.3,28.6,26.5,2576,478,Running 3x/week
52,Male,182.3,77.9,68,27.7,23.4,20.4,2158,155,HIIT 3x/week
45,Male,173.2,77.7,62.7,26.5,25.9,20.9,2211,392,Cycling 4x/week
50,Female,151.5,62,55.6,10,27,24.2,1322,634,Running 3x/week
43,Female,154,60.6,51.4,28.2,25.5,21.7,1265,518,Swimming 2x/week
64,Female,173.1,97.2,88.8,14.8,32.4,29.6,1777,406,Swimming 2x/week
59,Male,171.3,66.6,60.9,10.9,22.7,20.8,1652,508,Running 3x/week
52,Female,167.9,91.1,81.1,18.8,32.3,28.8,2034,528,Running 3x/week
61,Female,152.4,56.9,49.1,26.9,24.5,21.1,1233,503,Running 3x/week
43,Female,171,98.3,90.3,13,33.6,30.9,1931,557,Cycling 4x/week
44,Male,186.4,118.9,110.3,16.9,34.2,31.8,3118,458,Cycling 4x/week
65,Female,155.6,81,71.1,29.7,33.4,29.3,1462,297,Cycling 4x/week
20,Male,184.9,79.7,65.5,42.6,23.3,19.2,2472,466,HIIT 3x/week
18,Male,181.4,97.1,88.7,17.6,29.5,27,2887,280,HIIT 3x/week
30,Male,174.3,87.4,71.1,27,28.8,23.4,2478,254,Swimming 2x/week
29,Female,158.7,75.5,71.2,10.7,30,28.3,1582,536,Cycling 4x/week
48,Female,163.9,67.1,55.8,39,25,20.8,1467,197,HIIT 3x/week
52,Female,171.5,78.8,66.3,29.1,26.8,22.5,1877,292,HIIT 3x/week
35,Female,167.8,74.6,62.7,28,26.5,22.3,1950,513,HIIT 3x/week
54,Female,170,95.4,89.2,21.6,33,30.9,1972,396,HIIT 3x/week
57,Male,172.4,66.9,56.8,31.1,22.5,19.1,1741,163,Swimming 2x/week
39,Male,171.7,81.6,66,27.8,27.7,22.4,2149,345,HIIT 3x/week
59,Male,164.2,93.9,84.3,26.9,34.8,31.3,2352,611,Cycling 4x/week
65,Female,154.7,66.9,59.5,22.9,27.9,24.9,1407,458,Gym 3x/week
36,Female,174.3,103.3,89.3,24.1,34,29.4,2044,393,Gym 3x/week
46,Male,186.1,84.4,79.2,15.4,24.4,22.9,2103,572,Gym 3x/week
27,Female,174.3,85.2,72.8,23,28,23.9,1946,552,Gym 3x/week
33,Female,159.9,66.3,57.3,18.1,25.9,22.4,1729,510,HIIT 3x/week
25,Female,159,88,72.8,45.1,34.8,28.8,2060,554,Swimming 2x/week
61,Male,168.2,68.7,61.3,25.2,24.3,21.7,1806,434,Gym 3x/week
46,Female,154.8,72.8,67.4,15.4,30.4,28.1,1444,476,Swimming 2x/week
49,Male,163.9,73,59.1,39.1,27.2,22,1849,169,Running 3x/week
18,Male,184.7,113.5,91,44.9,33.3,26.7,3194,409,HIIT 3x/week
55,Female,159.8,56.6,46.6,33.1,22.2,18.3,1472,259,HIIT 3x/week
30,Female,151.6,57,52.1,14.9,24.8,22.7,1470,237,Running 3x/week
44,Male,182.5,101.2,90.8,27.8,30.4,27.3,2410,628,Running 3x/week
36,Female,157,82.2,71.3,19.1,33.3,28.9,1854,564,Swimming 2x/week
37,Male,182.4,100.6,95.4,17.2,30.2,28.7,2564,366,Cycling 4x/week
61,Female,172.4,92.6,83.9,13.8,31.2,28.2,1844,208,Running 3x/week
35,Female,156,79.4,71,24.9,32.6,29.2,1678,351,HIIT 3x/week
44,Male,170.9,101.8,87.8,34.6,34.9,30,2650,531,Running 3x/week
34,Female,173.4,92.9,82,31.3,30.9,27.3,2196,375,HIIT 3x/week
58,Female,151.6,57.6,49.7,20.6,25.1,21.6,1184,560,HIIT 3x/week
53,Female,164.2,68.9,57.3,37,25.6,21.3,1545,560,HIIT 3x/week
64,Male,184.9,93.1,77,42.5,27.2,22.5,2376,527,HIIT 3x/week
40,Male,176.2,92.7,87.4,11.3,29.8,28.1,2602,491,Swimming 2x/week
32,Male,170.9,99.7,86.6,34.3,34.1,29.7,2569,355,Gym 3x/week
24,Male,166.1,80.8,71,26.3,29.3,25.7,2239,483,Running 3x/week
25,Female,158.7,62.1,57,10.4,24.7,22.6,1757,166,Running 3x/week
40,Male,172.9,80.9,71.2,28.8,27.1,23.8,2043,642,Gym 3x/week
70,Male,178.6,77.9,70.1,19.6,24.4,22,2060,287,Cycling 4x/week
37,Female,157,66.8,55.5,30.3,27.1,22.5,1749,157,Running 3x/week
40,Male,180.8,97.1,82.9,30.3,29.7,25.4,2418,214,Running 3x/week
35,Male,178.1,83.9,75.8,12.3,26.4,23.9,2421,481,HIIT 3x/week
28,Male,180,95.8,78.4,57.4,29.6,24.2,2649,576,Gym 3x/week
35,Female,162.2,73.9,67.3,14.4,28.1,25.6,1803,478,Swimming 2x/week
20,Female,166.9,74.5,65.5,30.3,26.8,23.5,1705,558,Gym 3x/week
63,Female,158.1,76.7,62,40.6,30.7,24.8,1603,425,Cycling 4x/week
